INFO 2025-06-15 09:33:46,846 autoreload 21127 8681377600 Watching for file changes with StatReloader
INFO 2025-07-23 18:57:36,383 basehttp 9951 6131920896 "GET /projects/7/ HTTP/1.1" 200 10934
WARNING 2025-07-23 18:57:36,422 log 9951 6131920896 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 18:57:36,422 basehttp 9951 6131920896 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1651
INFO 2025-07-23 18:57:36,423 basehttp 9951 6148747264 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 18:58:51,632 autoreload 10180 8396349184 Watching for file changes with StatReloader
INFO 2025-07-23 18:58:55,711 basehttp 10180 6203092992 "GET /projects/7/ HTTP/1.1" 200 10976
INFO 2025-07-23 18:58:55,737 basehttp 10180 6203092992 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
INFO 2025-07-23 18:58:55,738 basehttp 10180 6219919360 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 200 55849
WARNING 2025-07-23 18:58:55,739 log 10180 6236745728 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 18:58:55,740 basehttp 10180 6236745728 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1631
INFO 2025-07-23 18:59:01,009 basehttp 10180 6203092992 "GET /projects/7/columns/35/edit/ HTTP/1.1" 200 1021
INFO 2025-07-23 18:59:04,053 basehttp 10180 6203092992 "POST /projects/7/columns/35/edit/ HTTP/1.1" 200 116
INFO 2025-07-23 18:59:04,098 basehttp 10180 6203092992 "GET /projects/7/ HTTP/1.1" 200 10944
INFO 2025-07-23 18:59:04,112 basehttp 10180 6219919360 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 18:59:04,116 basehttp 10180 6236745728 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 304 0
WARNING 2025-07-23 18:59:04,117 log 10180 6203092992 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 18:59:04,118 basehttp 10180 6203092992 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1578
INFO 2025-07-23 18:59:11,105 basehttp 10180 6203092992 "GET /projects/7/columns/34/edit/ HTTP/1.1" 200 1041
INFO 2025-07-23 18:59:13,830 basehttp 10180 6203092992 "POST /projects/7/columns/34/edit/ HTTP/1.1" 200 118
INFO 2025-07-23 18:59:13,867 basehttp 10180 6203092992 "GET /projects/7/ HTTP/1.1" 200 10925
INFO 2025-07-23 18:59:13,883 basehttp 10180 6219919360 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 304 0
INFO 2025-07-23 18:59:13,888 basehttp 10180 6203092992 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
WARNING 2025-07-23 18:59:13,888 log 10180 6236745728 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 18:59:13,889 basehttp 10180 6236745728 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1574
INFO 2025-07-23 19:00:37,278 autoreload 10389 8396349184 Watching for file changes with StatReloader
INFO 2025-07-23 19:00:43,598 basehttp 10389 6199701504 "GET /projects/7/ HTTP/1.1" 200 10924
WARNING 2025-07-23 19:00:43,625 log 10389 6267006976 Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-07-23 19:00:43,626 basehttp 10389 6233354240 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
WARNING 2025-07-23 19:00:43,627 basehttp 10389 6267006976 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1598
INFO 2025-07-23 19:00:43,629 basehttp 10389 6216527872 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 40436
INFO 2025-07-23 19:00:43,630 basehttp 10389 6199701504 "GET /static/css/output.css HTTP/1.1" 200 68167
INFO 2025-07-23 19:00:43,630 basehttp 10389 6250180608 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 200 55987
WARNING 2025-07-23 19:00:50,243 log 10389 6250180608 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:00:50,243 basehttp 10389 6250180608 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1645
INFO 2025-07-23 19:00:55,172 basehttp 10389 6250180608 "GET /projects/7/ HTTP/1.1" 200 10982
INFO 2025-07-23 19:00:55,192 basehttp 10389 6250180608 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:00:55,192 basehttp 10389 6199701504 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 304 0
WARNING 2025-07-23 19:00:55,198 log 10389 6216527872 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:00:55,198 basehttp 10389 6216527872 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1607
INFO 2025-07-23 19:00:58,791 basehttp 10389 6216527872 "GET /projects/7/columns/34/edit/ HTTP/1.1" 200 1085
INFO 2025-07-23 19:01:01,547 basehttp 10389 6216527872 "POST /projects/7/columns/34/edit/ HTTP/1.1" 200 116
INFO 2025-07-23 19:01:01,586 basehttp 10389 6216527872 "GET /projects/7/ HTTP/1.1" 200 10923
INFO 2025-07-23 19:01:01,598 basehttp 10389 6216527872 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
WARNING 2025-07-23 19:01:01,604 log 10389 6216527872 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:01:01,604 basehttp 10389 6216527872 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1615
INFO 2025-07-23 19:01:10,822 basehttp 10389 6216527872 "GET /projects/7/columns/33/edit/ HTTP/1.1" 200 1071
INFO 2025-07-23 19:01:30,698 basehttp 10389 6199701504 "POST /projects/7/columns/33/edit/ HTTP/1.1" 200 118
INFO 2025-07-23 19:01:30,742 basehttp 10389 6199701504 "GET /projects/7/ HTTP/1.1" 200 10894
INFO 2025-07-23 19:01:30,760 basehttp 10389 6216527872 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 304 0
INFO 2025-07-23 19:01:30,760 basehttp 10389 6199701504 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
WARNING 2025-07-23 19:01:30,764 log 10389 6233354240 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:01:30,764 basehttp 10389 6233354240 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1565
INFO 2025-07-23 19:03:06,572 autoreload 10819 8396349184 Watching for file changes with StatReloader
INFO 2025-07-23 19:03:10,404 basehttp 10819 6125088768 "GET /projects/7/ HTTP/1.1" 200 10889
INFO 2025-07-23 19:03:10,419 basehttp 10819 6141915136 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 304 0
INFO 2025-07-23 19:03:10,423 basehttp 10819 6125088768 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
WARNING 2025-07-23 19:03:10,433 log 10819 6125088768 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:03:10,434 basehttp 10819 6125088768 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1562
INFO 2025-07-23 19:03:15,559 basehttp 10819 6125088768 "GET /projects/7/columns/34/edit/ HTTP/1.1" 200 1044
INFO 2025-07-23 19:03:18,531 basehttp 10819 6125088768 "POST /projects/7/columns/34/edit/ HTTP/1.1" 200 118
INFO 2025-07-23 19:03:21,374 basehttp 10819 6125088768 "GET /projects/7/ HTTP/1.1" 200 10957
INFO 2025-07-23 19:03:21,389 basehttp 10819 6125088768 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
WARNING 2025-07-23 19:03:21,398 log 10819 6125088768 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:03:21,398 basehttp 10819 6125088768 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1570
INFO 2025-07-23 19:04:48,626 basehttp 10819 6125088768 "GET /projects/7/rows/29/edit/ HTTP/1.1" 200 1100
INFO 2025-07-23 19:04:50,227 basehttp 10819 6125088768 "POST /projects/7/rows/29/edit/ HTTP/1.1" 200 104
INFO 2025-07-23 19:04:50,265 basehttp 10819 6125088768 "GET /projects/7/ HTTP/1.1" 200 10984
INFO 2025-07-23 19:04:50,280 basehttp 10819 6141915136 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 304 0
INFO 2025-07-23 19:04:50,281 basehttp 10819 6125088768 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
WARNING 2025-07-23 19:04:50,289 log 10819 6141915136 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:04:50,290 basehttp 10819 6141915136 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1594
INFO 2025-07-23 19:05:52,629 basehttp 10819 6125088768 "GET /projects/7/ HTTP/1.1" 200 11418
INFO 2025-07-23 19:05:52,641 basehttp 10819 6125088768 "GET /static/js/grid/grid.min.js HTTP/1.1" 200 24357
INFO 2025-07-23 19:05:52,641 basehttp 10819 6141915136 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:05:55,028 basehttp 10819 6125088768 "GET /projects/7/columns/33/edit/ HTTP/1.1" 200 1088
INFO 2025-07-23 19:05:56,468 basehttp 10819 6125088768 "POST /projects/7/columns/33/edit/ HTTP/1.1" 200 116
INFO 2025-07-23 19:05:58,859 basehttp 10819 6125088768 "GET /projects/7/columns/33/edit/ HTTP/1.1" 200 1014
INFO 2025-07-23 19:06:01,206 basehttp 10819 6125088768 "POST /projects/7/columns/33/edit/ HTTP/1.1" 200 118
INFO 2025-07-23 19:06:03,802 basehttp 10819 6125088768 "GET /projects/7/rows/30/edit/ HTTP/1.1" 200 1093
INFO 2025-07-23 19:06:05,445 basehttp 10819 6125088768 "POST /projects/7/rows/30/edit/ HTTP/1.1" 200 104
INFO 2025-07-23 19:06:05,484 basehttp 10819 6125088768 "GET /projects/7/ HTTP/1.1" 200 11410
INFO 2025-07-23 19:06:07,835 autoreload 10819 8396349184 /Users/tombarratt/Desktop/Coding_Projects/toad/pages/specific_views/project_views.py changed, reloading.
INFO 2025-07-23 19:06:08,093 autoreload 10868 8396349184 Watching for file changes with StatReloader
INFO 2025-07-23 19:06:09,048 basehttp 10868 6189133824 "GET /projects/7/rows/30/edit/ HTTP/1.1" 200 1037
INFO 2025-07-23 19:06:11,072 basehttp 10868 6189133824 "POST /projects/7/rows/30/edit/ HTTP/1.1" 200 106
INFO 2025-07-23 19:06:11,114 basehttp 10868 6189133824 "GET /projects/7/ HTTP/1.1" 200 11421
INFO 2025-07-23 19:06:11,124 basehttp 10868 6205960192 "GET /static/js/grid/grid.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:06:11,124 basehttp 10868 6189133824 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
WARNING 2025-07-23 19:06:37,440 log 10868 6189133824 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:06:37,440 basehttp 10868 6189133824 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1627
INFO 2025-07-23 19:06:38,515 basehttp 10868 6189133824 "GET /projects/7/ HTTP/1.1" 200 10912
INFO 2025-07-23 19:06:38,532 basehttp 10868 6189133824 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:06:38,532 basehttp 10868 6205960192 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 304 0
WARNING 2025-07-23 19:06:38,537 log 10868 6222786560 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:06:38,538 basehttp 10868 6222786560 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1651
INFO 2025-07-23 19:09:18,987 autoreload 11127 8396349184 Watching for file changes with StatReloader
INFO 2025-07-23 19:09:22,414 basehttp 11127 6129086464 "GET /projects/7/ HTTP/1.1" 200 10980
INFO 2025-07-23 19:09:22,453 basehttp 11127 6162739200 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
WARNING 2025-07-23 19:09:22,454 log 11127 6196391936 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:09:22,456 basehttp 11127 6196391936 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1640
INFO 2025-07-23 19:09:22,457 basehttp 11127 6145912832 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 40436
INFO 2025-07-23 19:09:22,457 basehttp 11127 6129086464 "GET /static/css/output.css HTTP/1.1" 200 68167
INFO 2025-07-23 19:09:22,457 basehttp 11127 6179565568 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 200 55987
INFO 2025-07-23 19:09:27,520 basehttp 11127 6129086464 "GET /projects/7/columns/34/edit/ HTTP/1.1" 200 1040
INFO 2025-07-23 19:09:30,280 basehttp 11127 6129086464 "POST /projects/7/columns/34/edit/ HTTP/1.1" 200 116
INFO 2025-07-23 19:09:36,103 basehttp 11127 6129086464 "GET /projects/7/ HTTP/1.1" 200 10949
INFO 2025-07-23 19:09:36,120 basehttp 11127 6129086464 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
WARNING 2025-07-23 19:09:36,131 log 11127 6129086464 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:09:36,131 basehttp 11127 6129086464 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1643
INFO 2025-07-23 19:10:09,934 basehttp 11127 6129086464 "GET /projects/7/rows/29/edit/ HTTP/1.1" 200 995
INFO 2025-07-23 19:10:13,129 basehttp 11127 6129086464 "POST /projects/7/rows/29/edit/ HTTP/1.1" 200 106
INFO 2025-07-23 19:10:13,170 basehttp 11127 6129086464 "GET /projects/7/ HTTP/1.1" 200 10897
INFO 2025-07-23 19:10:13,185 basehttp 11127 6162739200 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
INFO 2025-07-23 19:10:13,192 basehttp 11127 6179565568 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 200 55987
WARNING 2025-07-23 19:10:13,193 log 11127 6162739200 Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-07-23 19:10:13,193 basehttp 11127 6145912832 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 40436
INFO 2025-07-23 19:10:13,194 basehttp 11127 6129086464 "GET /static/css/output.css HTTP/1.1" 200 68167
WARNING 2025-07-23 19:10:13,194 basehttp 11127 6162739200 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1628
INFO 2025-07-23 19:10:17,123 basehttp 11127 6162739200 "GET /projects/7/rows/29/edit/ HTTP/1.1" 200 1009
INFO 2025-07-23 19:10:18,647 basehttp 11127 6129086464 "POST /projects/7/rows/29/edit/ HTTP/1.1" 200 104
INFO 2025-07-23 19:10:18,690 basehttp 11127 6129086464 "GET /projects/7/ HTTP/1.1" 200 10970
WARNING 2025-07-23 19:10:18,708 log 11127 6129086464 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:10:18,709 basehttp 11127 6129086464 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1635
INFO 2025-07-23 19:10:22,239 autoreload 11127 8396349184 /Users/tombarratt/Desktop/Coding_Projects/toad/pages/specific_views/project_views.py changed, reloading.
INFO 2025-07-23 19:10:22,531 autoreload 11166 8396349184 Watching for file changes with StatReloader
INFO 2025-07-23 19:10:22,693 basehttp 11166 6202273792 "GET /projects/7/rows/29/edit/ HTTP/1.1" 200 1093
INFO 2025-07-23 19:10:24,423 basehttp 11166 6202273792 "POST /projects/7/rows/29/edit/ HTTP/1.1" 200 106
INFO 2025-07-23 19:10:24,475 basehttp 11166 6202273792 "GET /projects/7/ HTTP/1.1" 200 10957
INFO 2025-07-23 19:10:24,497 basehttp 11166 6219100160 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
WARNING 2025-07-23 19:10:24,498 log 11166 6202273792 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:10:24,498 basehttp 11166 6202273792 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1619
INFO 2025-07-23 19:10:49,035 autoreload 11349 8396349184 Watching for file changes with StatReloader
INFO 2025-07-23 19:10:51,249 basehttp 11349 6156087296 "GET /projects/7/ HTTP/1.1" 200 10968
WARNING 2025-07-23 19:10:51,272 log 11349 6172913664 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:10:51,273 basehttp 11349 6172913664 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1623
INFO 2025-07-23 19:10:51,273 basehttp 11349 6156087296 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
INFO 2025-07-23 19:11:01,572 basehttp 11349 6156087296 "GET /projects/7/columns/34/edit/ HTTP/1.1" 200 1002
INFO 2025-07-23 19:11:03,962 basehttp 11349 6156087296 "POST /projects/7/columns/34/edit/ HTTP/1.1" 200 115
INFO 2025-07-23 19:11:08,291 basehttp 11349 6156087296 "GET /projects/7/rows/29/edit/ HTTP/1.1" 200 1081
INFO 2025-07-23 19:11:09,966 basehttp 11349 6156087296 "POST /projects/7/rows/29/edit/ HTTP/1.1" 200 104
INFO 2025-07-23 19:11:10,012 basehttp 11349 6156087296 "GET /projects/7/ HTTP/1.1" 200 10996
INFO 2025-07-23 19:11:10,028 basehttp 11349 6189740032 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
INFO 2025-07-23 19:11:10,031 basehttp 11349 6172913664 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 40436
INFO 2025-07-23 19:11:10,036 basehttp 11349 6206566400 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 200 55987
WARNING 2025-07-23 19:11:10,036 log 11349 6189740032 Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-07-23 19:11:10,038 basehttp 11349 6156087296 "GET /static/css/output.css HTTP/1.1" 200 68167
WARNING 2025-07-23 19:11:10,038 basehttp 11349 6189740032 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1569
INFO 2025-07-23 19:11:10,038 basehttp 11349 6189740032 - Broken pipe from ('127.0.0.1', 52110)
INFO 2025-07-23 19:11:41,093 autoreload 11349 8396349184 /Users/tombarratt/Desktop/Coding_Projects/toad/pages/specific_views/project_views.py changed, reloading.
INFO 2025-07-23 19:11:41,404 autoreload 11381 8396349184 Watching for file changes with StatReloader
INFO 2025-07-23 19:12:22,962 autoreload 11606 8396349184 Watching for file changes with StatReloader
INFO 2025-07-23 19:12:25,272 basehttp 11606 6199799808 "GET /projects/7/ HTTP/1.1" 200 11001
INFO 2025-07-23 19:12:25,288 basehttp 11606 6216626176 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 304 0
INFO 2025-07-23 19:12:25,291 basehttp 11606 6199799808 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
WARNING 2025-07-23 19:12:25,302 log 11606 6199799808 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:12:25,302 basehttp 11606 6199799808 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1560
INFO 2025-07-23 19:13:17,509 basehttp 11606 6199799808 "GET /projects/7/ HTTP/1.1" 200 10920
WARNING 2025-07-23 19:13:17,533 log 11606 6267105280 Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-07-23 19:13:17,535 basehttp 11606 6233452544 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
INFO 2025-07-23 19:13:17,535 basehttp 11606 6216626176 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 40436
WARNING 2025-07-23 19:13:17,536 basehttp 11606 6267105280 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1582
INFO 2025-07-23 19:13:17,538 basehttp 11606 6199799808 "GET /static/css/output.css HTTP/1.1" 200 68167
INFO 2025-07-23 19:13:17,538 basehttp 11606 6250278912 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 200 55987
INFO 2025-07-23 19:13:20,569 basehttp 11606 6250278912 "GET /projects/7/rows/29/edit/ HTTP/1.1" 200 1002
INFO 2025-07-23 19:13:22,864 basehttp 11606 6199799808 "POST /projects/7/rows/29/edit/ HTTP/1.1" 200 106
INFO 2025-07-23 19:13:22,910 basehttp 11606 6199799808 "GET /projects/7/ HTTP/1.1" 200 10969
WARNING 2025-07-23 19:13:22,928 log 11606 6199799808 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:13:22,928 basehttp 11606 6199799808 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1604
INFO 2025-07-23 19:13:26,551 basehttp 11606 6199799808 "GET /projects/7/columns/34/edit/ HTTP/1.1" 200 1074
INFO 2025-07-23 19:13:28,234 basehttp 11606 6199799808 "POST /projects/7/columns/34/edit/ HTTP/1.1" 200 113
INFO 2025-07-23 19:13:35,883 basehttp 11606 6199799808 "GET /projects/7/ HTTP/1.1" 200 10932
INFO 2025-07-23 19:13:35,904 basehttp 11606 6233452544 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
INFO 2025-07-23 19:13:35,905 basehttp 11606 6216626176 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 40436
INFO 2025-07-23 19:13:35,911 basehttp 11606 6250278912 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 200 55987
INFO 2025-07-23 19:13:35,912 basehttp 11606 6199799808 "GET /static/css/output.css HTTP/1.1" 200 68167
WARNING 2025-07-23 19:13:35,912 log 11606 6233452544 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:13:35,913 basehttp 11606 6233452544 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1561
INFO 2025-07-23 19:13:40,418 basehttp 11606 6199799808 "GET /projects/7/rows/29/edit/ HTTP/1.1" 200 1028
INFO 2025-07-23 19:13:42,494 basehttp 11606 6199799808 "POST /projects/7/rows/29/edit/ HTTP/1.1" 200 104
INFO 2025-07-23 19:13:42,536 basehttp 11606 6199799808 "GET /projects/7/ HTTP/1.1" 200 10939
WARNING 2025-07-23 19:13:42,553 log 11606 6199799808 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:13:42,554 basehttp 11606 6199799808 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1590
INFO 2025-07-23 19:14:50,776 basehttp 11606 6199799808 "GET /projects/7/ HTTP/1.1" 200 11478
INFO 2025-07-23 19:14:50,787 basehttp 11606 6216626176 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:14:50,789 basehttp 11606 6199799808 "GET /static/js/grid/grid.min.js HTTP/1.1" 200 24357
INFO 2025-07-23 19:14:52,868 basehttp 11606 6199799808 "GET /projects/7/columns/33/edit/ HTTP/1.1" 200 1083
INFO 2025-07-23 19:14:54,741 basehttp 11606 6199799808 "POST /projects/7/columns/33/edit/ HTTP/1.1" 302 0
INFO 2025-07-23 19:14:54,766 basehttp 11606 6199799808 "GET /projects/7/ HTTP/1.1" 200 6791
INFO 2025-07-23 19:14:54,804 basehttp 11606 6199799808 "GET /projects/7/ HTTP/1.1" 200 11407
INFO 2025-07-23 19:14:57,668 basehttp 11606 6199799808 "GET /projects/7/rows/29/edit/ HTTP/1.1" 200 1002
INFO 2025-07-23 19:14:59,752 basehttp 11606 6199799808 "POST /projects/7/rows/29/edit/ HTTP/1.1" 302 0
INFO 2025-07-23 19:14:59,776 basehttp 11606 6199799808 "GET /projects/7/ HTTP/1.1" 200 6771
INFO 2025-07-23 19:14:59,813 basehttp 11606 6199799808 "GET /projects/7/ HTTP/1.1" 200 11458
INFO 2025-07-23 19:15:04,717 basehttp 11606 6199799808 "GET /projects/7/columns/90/edit/ HTTP/1.1" 200 997
INFO 2025-07-23 19:15:06,353 basehttp 11606 6199799808 "POST /projects/7/columns/90/edit/ HTTP/1.1" 302 0
INFO 2025-07-23 19:15:06,379 basehttp 11606 6199799808 "GET /projects/7/ HTTP/1.1" 200 6766
INFO 2025-07-23 19:15:06,416 basehttp 11606 6199799808 "GET /projects/7/ HTTP/1.1" 200 11474
INFO 2025-07-23 19:15:13,035 basehttp 11606 6199799808 "GET /projects/7/rows/55/edit/ HTTP/1.1" 200 1060
INFO 2025-07-23 19:15:15,613 basehttp 11606 6199799808 "POST /projects/7/rows/55/edit/ HTTP/1.1" 302 0
INFO 2025-07-23 19:15:15,638 basehttp 11606 6199799808 "GET /projects/7/ HTTP/1.1" 200 6754
INFO 2025-07-23 19:15:15,676 basehttp 11606 6199799808 "GET /projects/7/ HTTP/1.1" 200 11462
INFO 2025-07-23 19:15:15,688 basehttp 11606 6216626176 "GET /static/js/grid/grid.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:15:15,688 basehttp 11606 6199799808 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:15:36,584 autoreload 11606 8396349184 /Users/tombarratt/Desktop/Coding_Projects/toad/pages/specific_views/project_views.py changed, reloading.
INFO 2025-07-23 19:15:36,863 autoreload 11709 8396349184 Watching for file changes with StatReloader
INFO 2025-07-23 19:16:09,154 autoreload 11897 8396349184 Watching for file changes with StatReloader
INFO 2025-07-23 19:16:11,165 basehttp 11897 6128267264 "GET /projects/7/ HTTP/1.1" 200 11406
INFO 2025-07-23 19:16:11,184 basehttp 11897 6145093632 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
INFO 2025-07-23 19:16:11,185 basehttp 11897 6128267264 "GET /static/js/grid/grid.min.js HTTP/1.1" 200 24357
INFO 2025-07-23 19:16:17,467 basehttp 11897 6128267264 "GET /projects/7/ HTTP/1.1" 200 11489
INFO 2025-07-23 19:16:17,482 basehttp 11897 6161920000 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
INFO 2025-07-23 19:16:17,482 basehttp 11897 6178746368 "GET /static/js/grid/grid.min.js HTTP/1.1" 200 24357
INFO 2025-07-23 19:16:17,483 basehttp 11897 6145093632 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 40436
INFO 2025-07-23 19:16:17,484 basehttp 11897 6128267264 "GET /static/css/output.css HTTP/1.1" 200 68167
INFO 2025-07-23 19:16:19,788 basehttp 11897 6128267264 "GET /projects/7/columns/33/edit/ HTTP/1.1" 200 1000
INFO 2025-07-23 19:16:21,667 basehttp 11897 6128267264 "POST /projects/7/columns/33/edit/ HTTP/1.1" 200 115
INFO 2025-07-23 19:16:22,012 basehttp 11897 6128267264 "GET /projects/7/ HTTP/1.1" 200 11447
INFO 2025-07-23 19:16:22,026 basehttp 11897 6145093632 "GET /static/js/grid/grid.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:16:22,027 basehttp 11897 6128267264 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:16:27,500 basehttp 11897 6128267264 "GET /projects/7/columns/90/edit/ HTTP/1.1" 200 1063
INFO 2025-07-23 19:16:29,485 basehttp 11897 6128267264 "POST /projects/7/columns/90/edit/ HTTP/1.1" 200 89
INFO 2025-07-23 19:16:29,832 basehttp 11897 6128267264 "GET /projects/7/ HTTP/1.1" 200 11426
INFO 2025-07-23 19:16:29,845 basehttp 11897 6128267264 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:16:29,846 basehttp 11897 6145093632 "GET /static/js/grid/grid.min.js HTTP/1.1" 304 0
